table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,max_len
org_kpi_data_entry_logs,4,kra_name,text,text,NO,"",""
org_kpi_data_entry_logs,5,kpi_name,text,text,NO,"",""
org_kpi_data_entry_logs,6,review_period,text,text,NO,"",""
org_kpi_data_entry_logs,7,review_year,integer,int4,NO,"",""
org_kpi_data_entry_logs,8,action,text,text,NO,"",""
org_kpi_data_entry_logs,9,performed_by,uuid,uuid,YES,"",""
org_kpi_data_entry_logs,10,old_value,numeric,numeric,YES,"",""
org_kpi_data_entry_logs,11,new_value,numeric,numeric,YES,"",""
org_kpi_data_entry_logs,12,remarks,text,text,YES,"",""
org_kpi_data_entry_logs,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
org_kpi_data_owners,1,id,uuid,uuid,NO,gen_random_uuid(),""
org_kpi_data_owners,2,category_id,uuid,uuid,NO,"",""
org_kpi_data_owners,3,kra_name,text,text,NO,"",""
org_kpi_data_owners,4,kpi_name,text,text,NO,"",""
org_kpi_data_owners,5,owner_id,uuid,uuid,NO,"",""
org_kpi_data_owners,6,assigned_by,uuid,uuid,YES,"",""
org_kpi_data_owners,7,created_at,timestamp with time zone,timestamptz,YES,now(),""
org_kpi_data_owners,8,org_level_scope,text,text,NO,'organization'::text,""
org_kpi_data_owners,9,division_id,uuid,uuid,YES,"",""
org_kpi_data_owners,10,business_unit_id,uuid,uuid,YES,"",""
org_kpi_data_owners,11,department_id,uuid,uuid,YES,"",""
org_kpi_data_owners,12,location_id,uuid,uuid,YES,"",""
org_kpi_data_owners,13,pms_grade_id,uuid,uuid,YES,"",""
org_kpi_data_owners,14,level_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup,1,id,uuid,uuid,NO,gen_random_uuid(),""
org_kpi_owner_key_backup,2,owner_row_id,uuid,uuid,NO,"",""
org_kpi_owner_key_backup,3,owner_id,uuid,uuid,NO,"",""
org_kpi_owner_key_backup,4,category_id,uuid,uuid,NO,"",""
org_kpi_owner_key_backup,5,old_kra_name,text,text,NO,"",""
org_kpi_owner_key_backup,6,old_kpi_name,text,text,NO,"",""
org_kpi_owner_key_backup,7,new_kra_name,text,text,NO,"",""
org_kpi_owner_key_backup,8,new_kpi_name,text,text,NO,"",""
org_kpi_owner_key_backup,9,action,text,text,NO,"",""
org_kpi_owner_key_backup,10,reason,text,text,NO,'normalize-whitespace-cr'::text,""
org_kpi_owner_key_backup,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
org_kpi_owner_key_backup_2026_05,1,id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_05,2,category_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_05,3,kra_name,text,text,YES,"",""
org_kpi_owner_key_backup_2026_05,4,kpi_name,text,text,YES,"",""
org_kpi_owner_key_backup_2026_05,5,owner_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_05,6,assigned_by,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_05,7,created_at,timestamp with time zone,timestamptz,YES,"",""
org_kpi_owner_key_backup_2026_06,1,id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,2,category_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,3,kra_name,text,text,YES,"",""
org_kpi_owner_key_backup_2026_06,4,kpi_name,text,text,YES,"",""
org_kpi_owner_key_backup_2026_06,5,owner_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,6,assigned_by,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,7,created_at,timestamp with time zone,timestamptz,YES,"",""
org_kpi_owner_key_backup_2026_06,8,org_level_scope,text,text,YES,"",""
org_kpi_owner_key_backup_2026_06,9,division_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,10,business_unit_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,11,department_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,12,location_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,13,pms_grade_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,14,level_id,uuid,uuid,YES,"",""
org_kpi_owner_key_backup_2026_06,15,backed_up_at,timestamp with time zone,timestamptz,YES,"",""
org_kpi_value_history,1,id,uuid,uuid,NO,gen_random_uuid(),""
org_kpi_value_history,2,org_kpi_value_id,uuid,uuid,NO,"",""
org_kpi_value_history,3,category_id,uuid,uuid,NO,"",""
org_kpi_value_history,4,kra_name,text,text,NO,"",""
org_kpi_value_history,5,kpi_name,text,text,NO,"",""
org_kpi_value_history,6,review_period,text,text,NO,"",""
org_kpi_value_history,7,review_year,integer,int4,NO,"",""
org_kpi_value_history,8,old_achieved_value,numeric,numeric,YES,"",""
org_kpi_value_history,9,new_achieved_value,numeric,numeric,YES,"",""
org_kpi_value_history,10,old_status,text,text,YES,"",""
org_kpi_value_history,11,new_status,text,text,YES,"",""
org_kpi_value_history,12,changed_by,uuid,uuid,YES,"",""
org_kpi_value_history,13,change_type,text,text,NO,'update'::text,""
org_kpi_value_history,14,propagated_count,integer,int4,YES,0,""
org_kpi_value_history,15,metadata,jsonb,jsonb,YES,"",""
org_kpi_value_history,16,created_at,timestamp with time zone,timestamptz,NO,now(),""
org_kpi_values,1,id,uuid,uuid,NO,gen_random_uuid(),""
org_kpi_values,2,category_id,uuid,uuid,NO,"",""
org_kpi_values,3,kra_name,text,text,NO,"",""
org_kpi_values,4,kpi_name,text,text,NO,"",""
org_kpi_values,5,review_period,text,text,NO,"",""
org_kpi_values,6,review_year,integer,int4,NO,"",""
org_kpi_values,7,achieved_value,numeric,numeric,YES,"",""
org_kpi_values,8,data_source,text,text,YES,"",""
org_kpi_values,9,entered_by,uuid,uuid,YES,"",""
org_kpi_values,10,remarks,text,text,YES,"",""
org_kpi_values,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
org_kpi_values,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
org_kpi_values,13,target_value,numeric,numeric,YES,"",""
org_kpi_values,14,r5,text,text,YES,"",""
org_kpi_values,15,r4,text,text,YES,"",""
org_kpi_values,16,r3,text,text,YES,"",""
org_kpi_values,17,r2,text,text,YES,"",""
org_kpi_values,18,r1,text,text,YES,"",""
org_kpi_values,19,r0,text,text,YES,"",""
org_kpi_values,20,criteria,text,text,YES,'Higher is Better'::text,""
org_kpi_values,21,uom_type,text,text,YES,'numeric'::text,""
org_kpi_values,22,qualitative_options,jsonb,jsonb,YES,"",""
org_kpi_values,23,department_id,uuid,uuid,YES,"",""
org_kpi_values,24,employee_id,uuid,uuid,YES,"",""
org_kpi_values,25,status,text,text,YES,'entered'::text,""
org_kpi_values,26,sent_back_by,uuid,uuid,YES,"",""
org_kpi_values,27,sent_back_at,timestamp with time zone,timestamptz,YES,"",""
org_kpi_values,28,sent_back_reason,text,text,YES,"",""
org_kpi_values,29,submission_count,integer,int4,YES,1,""
org_kpi_values,30,evidence_url,text,text,YES,"",""
org_kpi_values,31,evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
org_kpi_values,32,is_na,boolean,bool,NO,false,""
org_kpi_values,33,sub_factors,jsonb,jsonb,YES,"",""
org_kpi_values,34,last_revision_reason,text,text,YES,"",""
org_kpi_values,35,last_revision_requested_by,uuid,uuid,YES,"",""
org_kpi_values,36,last_revision_requested_at,timestamp with time zone,timestamptz,YES,"",""
org_kpi_values,37,revision_count,integer,int4,NO,0,""
org_kpi_values,38,evidence_files,jsonb,jsonb,NO,'[]'::jsonb,""
org_kpi_values,39,division_id,uuid,uuid,YES,"",""
org_kpi_values,40,business_unit_id,uuid,uuid,YES,"",""
org_kpi_values,41,location_id,uuid,uuid,YES,"",""
org_kpi_values,42,pms_grade_id,uuid,uuid,YES,"",""
org_kpi_values,43,level_id,uuid,uuid,YES,"",""
password_rollout_logs,1,id,uuid,uuid,NO,gen_random_uuid(),""
password_rollout_logs,2,user_id,uuid,uuid,NO,"",""
password_rollout_logs,3,employee_code,text,text,YES,"",""
password_rollout_logs,4,full_name,text,text,YES,"",""
password_rollout_logs,5,email,text,text,YES,"",""
password_rollout_logs,6,generated_by,uuid,uuid,NO,"",""
password_rollout_logs,7,email_sent,boolean,bool,YES,false,""
password_rollout_logs,8,email_error,text,text,YES,"",""
password_rollout_logs,9,status,text,text,NO,'success'::text,""
password_rollout_logs,10,error_message,text,text,YES,"",""
password_rollout_logs,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
performance_improvement_plans,1,id,uuid,uuid,NO,gen_random_uuid(),""
performance_improvement_plans,2,employee_id,uuid,uuid,NO,"",""
performance_improvement_plans,3,initiated_by,uuid,uuid,NO,"",""
performance_improvement_plans,4,hr_reviewer_id,uuid,uuid,YES,"",""
performance_improvement_plans,5,status,USER-DEFINED,pip_status,NO,'draft'::pip_status,""
performance_improvement_plans,6,start_date,date,date,NO,"",""
performance_improvement_plans,7,end_date,date,date,NO,"",""
performance_improvement_plans,8,extended_end_date,date,date,YES,"",""
performance_improvement_plans,9,reason,text,text,NO,"",""
performance_improvement_plans,10,improvement_areas,jsonb,jsonb,NO,'[]'::jsonb,""
performance_improvement_plans,11,success_criteria,text,text,NO,"",""
performance_improvement_plans,12,hr_remarks,text,text,YES,"",""
performance_improvement_plans,13,hr_approved_at,timestamp with time zone,timestamptz,YES,"",""
performance_improvement_plans,14,completion_remarks,text,text,YES,"",""
performance_improvement_plans,15,outcome,USER-DEFINED,pip_outcome,YES,"",""
performance_improvement_plans,16,created_at,timestamp with time zone,timestamptz,NO,now(),""
performance_improvement_plans,17,updated_at,timestamp with time zone,timestamptz,NO,now(),""
performance_reviews,1,id,uuid,uuid,NO,gen_random_uuid(),""
performance_reviews,2,employee_id,uuid,uuid,NO,"",""
performance_reviews,3,review_period,text,text,NO,"",""
performance_reviews,4,review_year,integer,int4,NO,"",""
performance_reviews,5,overall_score,numeric,numeric,YES,"",""
performance_reviews,6,overall_rating,USER-DEFINED,rating_level,YES,"",""
performance_reviews,7,status,USER-DEFINED,review_status,YES,'kra_set'::review_status,""
performance_reviews,8,manager_remarks,text,text,YES,"",""
performance_reviews,9,auditor_remarks,text,text,YES,"",""
performance_reviews,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
performance_reviews,11,updated_at,timestamp with time zone,timestamptz,NO,now(),""
pip_audit_logs,1,id,uuid,uuid,NO,gen_random_uuid(),""
pip_audit_logs,2,pip_id,uuid,uuid,NO,"",""
pip_audit_logs,3,action,text,text,NO,"",""
pip_audit_logs,4,performed_by,uuid,uuid,YES,"",""
pip_audit_logs,5,old_value,jsonb,jsonb,YES,"",""
pip_audit_logs,6,new_value,jsonb,jsonb,YES,"",""
pip_audit_logs,7,metadata,jsonb,jsonb,YES,'{}'::jsonb,""
pip_audit_logs,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
pip_milestones,1,id,uuid,uuid,NO,gen_random_uuid(),""
pip_milestones,2,pip_id,uuid,uuid,NO,"",""
pip_milestones,3,milestone_date,date,date,NO,"",""
pip_milestones,4,description,text,text,NO,"",""
pip_milestones,5,expected_outcome,text,text,NO,"",""
pip_milestones,6,actual_outcome,text,text,YES,"",""
pip_milestones,7,status,USER-DEFINED,pip_milestone_status,NO,'pending'::pip_milestone_status,""
pip_milestones,8,reviewed_by,uuid,uuid,YES,"",""
pip_milestones,9,reviewed_at,timestamp with time zone,timestamptz,YES,"",""
pip_milestones,10,remarks,text,text,YES,"",""
pip_milestones,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
pip_milestones,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
pms_evidence_compression_jobs,1,id,uuid,uuid,NO,gen_random_uuid(),""
pms_evidence_compression_jobs,2,source_table,text,text,NO,"",""
pms_evidence_compression_jobs,3,source_id,uuid,uuid,NO,"",""
pms_evidence_compression_jobs,4,source_column,text,text,NO,"",""
pms_evidence_compression_jobs,5,array_index,integer,int4,YES,"",""
pms_evidence_compression_jobs,6,original_url,text,text,NO,"",""
pms_evidence_compression_jobs,7,original_path,text,text,YES,"",""
pms_evidence_compression_jobs,8,bucket_id,text,text,YES,"",""
pms_evidence_compression_jobs,9,mime_type,text,text,YES,"",""
pms_evidence_compression_jobs,10,original_size_bytes,bigint,int8,YES,"",""
pms_evidence_compression_jobs,11,compressed_url,text,text,YES,"",""
pms_evidence_compression_jobs,12,compressed_path,text,text,YES,"",""
pms_evidence_compression_jobs,13,compressed_size_bytes,bigint,int8,YES,"",""
pms_evidence_compression_jobs,14,status,text,text,NO,'pending'::text,""
pms_evidence_compression_jobs,15,attempts,smallint,int2,NO,0,""
pms_evidence_compression_jobs,16,last_error,text,text,YES,"",""
pms_evidence_compression_jobs,17,enqueued_at,timestamp with time zone,timestamptz,NO,now(),""
pms_evidence_compression_jobs,18,processed_at,timestamp with time zone,timestamptz,YES,"",""
pms_evidence_compression_jobs,19,rewritten_at,timestamp with time zone,timestamptz,YES,"",""
pms_grades,1,id,uuid,uuid,NO,gen_random_uuid(),""
pms_grades,2,name,text,text,NO,"",""
pms_grades,3,code,text,text,YES,"",""
pms_grades,4,description,text,text,YES,"",""
pms_grades,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
pms_grades,6,level,text,text,YES,"",""
pms_grades,7,company_id,uuid,uuid,YES,"",""
pms_grades,8,family_bucket,text,text,YES,"",""
privacy_consent_settings,1,id,uuid,uuid,NO,gen_random_uuid(),""
privacy_consent_settings,2,module_key,text,text,NO,"",""
privacy_consent_settings,3,consent_key,text,text,NO,"",""
privacy_consent_settings,4,consent_label,text,text,NO,"",""
privacy_consent_settings,5,purpose,text,text,NO,"",""
privacy_consent_settings,6,data_categories,text,text,YES,"",""
privacy_consent_settings,7,lawful_basis,text,text,NO,'consent'::text,""
privacy_consent_settings,8,required,boolean,bool,NO,false,""
privacy_consent_settings,9,default_state,text,text,NO,'opt_out'::text,""
privacy_consent_settings,10,dsar_contact_email,text,text,YES,"",""
privacy_consent_settings,11,policy_url,text,text,YES,"",""
privacy_consent_settings,12,notes,text,text,YES,"",""
privacy_consent_settings,13,is_active,boolean,bool,NO,true,""
privacy_consent_settings,14,created_at,timestamp with time zone,timestamptz,NO,now(),""
privacy_consent_settings,15,updated_at,timestamp with time zone,timestamptz,NO,now(),""
privacy_consent_settings,16,created_by,uuid,uuid,YES,"",""
production_daily_entries,1,id,uuid,uuid,NO,gen_random_uuid(),""
production_daily_entries,2,program_id,uuid,uuid,NO,"",""
production_daily_entries,3,employee_id,uuid,uuid,NO,"",""
production_daily_entries,4,month,text,text,NO,"",""
production_daily_entries,5,year,integer,int4,NO,"",""
production_daily_entries,6,daily_values,jsonb,jsonb,NO,'{}'::jsonb,""
production_daily_entries,7,updated_by,uuid,uuid,YES,"",""
production_daily_entries,8,created_at,timestamp with time zone,timestamptz,YES,now(),""
production_daily_entries,9,updated_at,timestamp with time zone,timestamptz,YES,now(),""
production_targets,1,id,uuid,uuid,NO,gen_random_uuid(),""
production_targets,2,program_id,uuid,uuid,NO,"",""
production_targets,3,division_id,uuid,uuid,YES,"",""
production_targets,4,business_unit_id,uuid,uuid,YES,"",""
production_targets,5,department_id,uuid,uuid,YES,"",""
production_targets,6,sub_unit_label,text,text,YES,"",""
production_targets,7,slab_category,text,text,NO,'production'::text,""
production_targets,8,month,text,text,NO,"",""
production_targets,9,year,integer,int4,NO,"",""
production_targets,10,target_value,numeric,numeric,NO,0,""
production_targets,11,achieved_value,numeric,numeric,NO,0,""
production_targets,12,incentive_percent,numeric,numeric,NO,0,""
production_targets,13,remarks,text,text,YES,"",""
production_targets,14,updated_by,uuid,uuid,YES,"",""
production_targets,15,created_at,timestamp with time zone,timestamptz,NO,now(),""
production_targets,16,updated_at,timestamp with time zone,timestamptz,NO,now(),""
profiles,1,id,uuid,uuid,NO,"",""
profiles,2,email,text,text,YES,"",""
profiles,3,full_name,text,text,YES,"",""
profiles,4,employee_code,text,text,YES,"",""
profiles,5,designation,text,text,YES,"",""
profiles,6,pms_grade,text,text,YES,"",""
profiles,7,department_id,uuid,uuid,YES,"",""
profiles,8,reporting_manager_id,uuid,uuid,YES,"",""
profiles,9,avatar_url,text,text,YES,"",""
profiles,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
profiles,11,updated_at,timestamp with time zone,timestamptz,NO,now(),""
profiles,12,level,text,text,YES,"",""
profiles,13,mobile_number,text,text,YES,"",""
profiles,14,is_active,boolean,bool,NO,true,""
profiles,15,deactivated_at,timestamp with time zone,timestamptz,YES,"",""
profiles,16,company_id,uuid,uuid,YES,"",""
profiles,17,portal_access,boolean,bool,NO,true,""
profiles,18,location_id,uuid,uuid,YES,"",""
profiles,19,has_real_email,boolean,bool,NO,true,""
profiles,20,pms_grade_id,uuid,uuid,YES,"",""
profiles,21,level_id,uuid,uuid,YES,"",""
profiles,22,group_doj,date,date,YES,"",""
profiles,23,doj,date,date,YES,"",""
profiles,24,employee_category,text,text,YES,"",""
profiles,25,employment_status,text,text,YES,"",""
profiles,26,previous_employment_status,text,text,YES,"",""
profiles,27,confirmation_date,date,date,YES,"",""
profiles,28,confirmation_increment_granted,boolean,bool,NO,false,""
profiles,29,confirmation_increment_effective_date,date,date,YES,"",""
profiles,30,is_dummy_employee,boolean,bool,NO,false,""
profiles,31,functional_manager_id,uuid,uuid,YES,"",""
profiles,32,designated_proxy_user_id,uuid,uuid,YES,"",""
profiles,33,team_queue_default_scope,text,text,YES,"",""
registry_suggestion_dismissals,1,kind,text,text,NO,"",""
registry_suggestion_dismissals,2,left_id,uuid,uuid,NO,"",""
registry_suggestion_dismissals,3,right_id,uuid,uuid,NO,"",""
registry_suggestion_dismissals,4,dismissed_by,uuid,uuid,YES,"",""
registry_suggestion_dismissals,5,dismissed_at,timestamp with time zone,timestamptz,NO,now(),""
registry_suggestion_dismissals,6,reason,text,text,YES,"",""
report_access_config,1,id,uuid,uuid,NO,gen_random_uuid(),""
report_access_config,2,report_key,text,text,NO,"",""
report_access_config,3,report_name,text,text,NO,"",""
report_access_config,4,view_roles,ARRAY,_app_role,NO,'{}'::app_role[],""
report_access_config,5,download_roles,ARRAY,_app_role,NO,'{}'::app_role[],""
report_access_config,6,created_at,timestamp with time zone,timestamptz,NO,now(),""
report_access_config,7,updated_at,timestamp with time zone,timestamptz,NO,now(),""
report_access_user_overrides,1,id,uuid,uuid,NO,gen_random_uuid(),""
report_access_user_overrides,2,report_key,text,text,NO,"",""
report_access_user_overrides,3,user_id,uuid,uuid,NO,"",""
report_access_user_overrides,4,can_view,boolean,bool,NO,true,""
report_access_user_overrides,5,can_download,boolean,bool,NO,false,""
report_access_user_overrides,6,granted_by,uuid,uuid,YES,"",""
report_access_user_overrides,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
report_field_override_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
report_field_override_audit,2,report_id,text,text,NO,"",""
report_field_override_audit,3,field_key,text,text,YES,"",""
report_field_override_audit,4,client_id,uuid,uuid,YES,"",""
report_field_override_audit,5,field,text,text,NO,"",""
report_field_override_audit,6,old_value,text,text,YES,"",""
